"subjID","Mag","Val","Info","infoType","cond1","cond2","choice","ACC","outAbs","outRel","out_c_abs","out_c_rel"
59,"low","negative","partial",0,8,4,2,1,-0.1,0,-0.1,0
59,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
59,"high","positive",NA,1,5,1,2,1,1,1,0,0
59,"high","negative",NA,1,7,3,2,1,0,1,-1,0
59,"low","negative","partial",0,8,4,2,1,0,1,0,1
59,"high","positive",NA,1,5,1,2,1,0,0,0,0
59,"high","negative",NA,1,7,3,2,1,-1,0,-1,0
59,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
59,"low","positive","partial",0,6,2,2,1,0.1,1,0.1,1
59,"high","positive",NA,1,5,1,2,1,1,1,1,1
59,"high","negative",NA,1,7,3,1,0,-1,0,0,1
59,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
59,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
59,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
59,"low","positive","partial",0,6,2,2,1,0,0,0.1,1
59,"high","negative",NA,1,7,3,2,1,0,1,0,1
59,"high","positive",NA,1,5,1,2,1,1,1,0,0
59,"high","positive",NA,1,5,1,2,1,0,0,0,0
59,"low","negative","partial",0,8,4,2,1,-0.1,0,-0.1,0
59,"high","negative",NA,1,7,3,1,0,-1,0,-1,0
59,"high","positive",NA,1,5,1,2,1,1,1,0,0
59,"high","negative",NA,1,7,3,1,0,-1,0,0,1
59,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
59,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
59,"low","negative","partial",0,8,4,2,1,0,1,0,1
60,"high","negative",NA,1,3,3,2,1,0,1,-1,0
60,"low","negative","partial",0,4,4,2,1,0,1,0,1
60,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
60,"low","positive","partial",0,2,2,2,1,0,0,0.1,1
60,"high","positive",NA,1,1,1,2,1,1,1,0,0
60,"high","negative",NA,1,3,3,2,1,0,1,0,1
60,"low","negative","partial",0,4,4,1,0,-0.1,0,-0.1,0
60,"high","positive",NA,1,1,1,1,0,1,1,0,0
60,"high","negative",NA,1,3,3,1,0,-1,0,0,1
60,"high","positive",NA,1,1,1,1,0,0,0,1,1
60,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
60,"high","positive",NA,1,1,1,1,0,0,0,1,1
60,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
60,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
60,"high","negative",NA,1,3,3,1,0,-1,0,-1,0
60,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
60,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
60,"high","negative",NA,1,3,3,1,0,-1,0,0,1
60,"high","negative",NA,1,3,3,2,1,-1,0,-1,0
60,"low","positive","partial",0,2,2,2,1,0.1,1,0.1,1
60,"high","negative",NA,1,3,3,1,0,-1,0,0,1
60,"low","negative","partial",0,4,4,2,1,0,1,0,1
60,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
60,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
60,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
60,"low","positive","partial",0,2,2,1,0,0,0,0,0
60,"low","negative","partial",0,4,4,1,0,-0.1,0,-0.1,0
60,"high","negative",NA,1,3,3,1,0,0,1,0,1
60,"high","positive",NA,1,1,1,2,1,1,1,0,0
60,"high","positive",NA,1,1,1,2,1,1,1,1,1
60,"high","positive",NA,1,1,1,2,1,0,0,0,0
60,"high","positive",NA,1,1,1,1,0,0,0,1,1
60,"high","positive",NA,1,1,1,2,1,1,1,0,0
60,"high","positive",NA,1,1,1,1,0,0,0,1,1
60,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
60,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
60,"high","negative",NA,1,3,3,1,0,-1,0,0,1
60,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
60,"low","negative","partial",0,4,4,1,0,0,1,0,1
60,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
60,"low","positive","partial",0,2,2,2,1,0,0,0.1,1
60,"high","positive",NA,1,1,1,2,1,0,0,0,0
60,"high","positive",NA,1,1,1,2,1,1,1,1,1
60,"low","negative","partial",0,4,4,1,0,-0.1,0,-0.1,0
60,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
60,"high","negative",NA,1,3,3,1,0,-1,0,0,1
60,"high","negative",NA,1,3,3,1,0,0,1,-1,0
60,"high","negative",NA,1,3,3,1,0,-1,0,0,1
60,"high","negative",NA,1,3,3,1,0,0,1,0,1
60,"high","positive",NA,1,1,1,2,1,1,1,0,0
60,"high","negative",NA,1,3,3,2,1,0,1,-1,0
60,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
60,"low","negative","partial",0,4,4,1,0,0,1,0,1
60,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
60,"low","negative","partial",0,4,4,2,1,-0.1,0,-0.1,0
60,"high","positive",NA,1,1,1,2,1,1,1,1,1
60,"low","positive","partial",0,2,2,2,1,0.1,1,0.1,1
60,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
60,"high","positive",NA,1,1,1,1,0,0,0,0,0
60,"high","positive",NA,1,1,1,1,0,0,0,1,1
60,"low","positive","partial",0,2,2,2,1,0,0,0,0
60,"high","negative",NA,1,3,3,2,1,0,1,-1,0
60,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
60,"high","negative",NA,1,3,3,2,1,-1,0,-1,0
60,"high","negative",NA,1,3,3,1,0,-1,0,0,1
60,"low","negative","partial",0,4,4,2,1,0,1,0,1
60,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
60,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
60,"high","positive",NA,1,1,1,2,1,0,0,1,1
60,"high","negative",NA,1,3,3,2,1,0,1,-1,0
60,"low","positive","partial",0,2,2,2,1,0.1,1,0.1,1
60,"low","negative","partial",0,4,4,2,1,-0.1,0,-0.1,0
60,"high","negative",NA,1,3,3,1,0,-1,0,0,1
60,"high","negative",NA,1,3,3,2,1,-1,0,0,1
60,"high","positive",NA,1,1,1,2,1,1,1,0,0
60,"high","positive",NA,1,1,1,1,0,0,0,1,1
60,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
60,"high","positive",NA,1,1,1,2,1,1,1,0,0
60,"low","positive","partial",0,2,2,2,1,0,0,0,0
60,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
60,"low","positive",NA,1,6,2,1,0,0.1,1,0.1,1
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"high","negative","partial",0,7,3,1,0,-1,0,0,1
60,"high","negative","partial",0,7,3,2,1,0,1,-1,0
60,"high","positive","partial",0,5,1,2,1,0,0,1,1
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"low","negative",NA,1,8,4,1,0,-0.1,0,0,1
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"high","negative","partial",0,7,3,1,0,-1,0,-1,0
60,"high","negative","partial",0,7,3,1,0,0,1,0,1
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"low","negative",NA,1,8,4,1,0,0,1,0,1
60,"low","negative",NA,1,8,4,1,0,-0.1,0,-0.1,0
60,"low","positive",NA,1,6,2,1,0,0,0,0,0
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"high","negative","partial",0,7,3,1,0,0,1,0,1
60,"high","negative","partial",0,7,3,1,0,-1,0,0,1
60,"high","positive","partial",0,5,1,2,1,1,1,1,1
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"low","positive",NA,1,6,2,1,0,0.1,1,0.1,1
60,"low","negative",NA,1,8,4,1,0,-0.1,0,0,1
60,"low","positive",NA,1,6,2,1,0,0,0,0,0
60,"high","negative","partial",0,7,3,2,1,0,1,-1,0
60,"high","positive","partial",0,5,1,2,1,0,0,0,0
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"high","negative","partial",0,7,3,2,1,-1,0,-1,0
60,"low","negative",NA,1,8,4,2,1,-0.1,0,0,1
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"high","negative","partial",0,7,3,2,1,0,1,-1,0
60,"low","positive",NA,1,6,2,1,0,0,0,0,0
60,"low","negative",NA,1,8,4,2,1,0,1,0,1
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"low","negative",NA,1,8,4,2,1,-0.1,0,-0.1,0
60,"high","negative","partial",0,7,3,1,0,-1,0,0,1
60,"high","negative","partial",0,7,3,1,0,0,1,-1,0
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"low","positive",NA,1,6,2,1,0,0.1,1,0.1,1
60,"high","negative","partial",0,7,3,2,1,0,1,-1,0
60,"high","positive","partial",0,5,1,2,1,0,0,1,1
60,"high","negative","partial",0,7,3,2,1,0,1,-1,0
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"high","negative","partial",0,7,3,2,1,-1,0,-1,0
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"low","negative",NA,1,8,4,2,1,-0.1,0,-0.1,0
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"low","positive",NA,1,6,2,1,0,0.1,1,0,0
60,"low","negative",NA,1,8,4,2,1,0,1,0,1
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"high","positive","partial",0,5,1,2,1,0,0,0,0
60,"high","negative","partial",0,7,3,2,1,0,1,0,1
60,"high","positive","partial",0,5,1,2,1,1,1,1,1
60,"high","negative","partial",0,7,3,2,1,0,1,-1,0
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"high","positive","partial",0,5,1,2,1,0,0,1,1
60,"high","negative","partial",0,7,3,2,1,0,1,-1,0
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"high","negative","partial",0,7,3,2,1,-1,0,-1,0
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"high","positive","partial",0,5,1,2,1,1,1,0,0
60,"low","negative",NA,1,8,4,2,1,-0.1,0,0,1
60,"low","positive",NA,1,6,2,1,0,0,0,0,0
60,"high","negative","partial",0,7,3,2,1,0,1,-1,0
60,"low","positive",NA,1,6,2,1,0,0.1,1,0.1,1
60,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
60,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
60,"high","negative","partial",0,7,3,2,1,0,1,0,1
63,"high","negative","partial",0,3,3,2,1,0,1,-1,0
63,"low","positive",NA,1,2,2,2,1,0.1,1,0,0
63,"high","positive","partial",0,1,1,1,0,0,0,1,1
63,"low","positive",NA,1,2,2,2,1,0,0,0,0
63,"high","positive","partial",0,1,1,1,0,0,0,0,0
63,"high","positive","partial",0,1,1,1,0,0,0,1,1
63,"low","positive",NA,1,2,2,1,0,0,0,0.1,1
63,"low","negative",NA,1,4,4,2,1,0,1,0,1
63,"low","negative",NA,1,4,4,2,1,0,1,-0.1,0
63,"high","negative","partial",0,3,3,2,1,0,1,-1,0
63,"low","negative",NA,1,4,4,1,0,-0.1,0,0,1
63,"high","negative","partial",0,3,3,2,1,-1,0,0,1
63,"high","positive","partial",0,1,1,2,1,1,1,1,1
63,"low","positive",NA,1,2,2,2,1,0.1,1,0.1,1
63,"low","negative",NA,1,4,4,1,0,-0.1,0,-0.1,0
63,"high","negative","partial",0,3,3,2,1,0,1,-1,0
63,"low","positive",NA,1,2,2,2,1,0.1,1,0.1,1
63,"high","negative","partial",0,3,3,1,0,0,1,0,1
63,"low","positive",NA,1,2,2,1,0,0,0,0.1,1
63,"low","negative",NA,1,4,4,1,0,-0.1,0,0,1
63,"high","positive","partial",0,1,1,2,1,0,0,0,0
63,"high","negative","partial",0,3,3,1,0,-1,0,-1,0
63,"high","negative","partial",0,3,3,2,1,0,1,-1,0
63,"low","positive",NA,1,2,2,1,0,0,0,0.1,1
63,"high","positive","partial",0,1,1,2,1,1,1,0,0
63,"low","negative",NA,1,4,4,2,1,0,1,-0.1,0
63,"low","negative",NA,1,4,4,1,0,-0.1,0,0,1
63,"high","positive","partial",0,1,1,1,0,0,0,1,1
63,"high","positive","partial",0,1,1,1,0,1,1,1,1
63,"low","positive",NA,1,2,2,1,0,0,0,0,0
63,"low","negative",NA,1,4,4,1,0,0,1,-0.1,0
63,"high","negative","partial",0,3,3,1,0,-1,0,0,1
63,"low","negative",NA,1,4,4,2,1,0,1,-0.1,0
63,"high","positive","partial",0,1,1,2,1,1,1,0,0
63,"high","positive","partial",0,1,1,1,0,1,1,1,1
63,"low","positive",NA,1,2,2,1,0,0,0,0.1,1
63,"low","positive",NA,1,2,2,2,1,0,0,0.1,1
63,"low","negative",NA,1,4,4,1,0,-0.1,0,-0.1,0
63,"high","negative","partial",0,3,3,1,0,-1,0,-1,0
63,"low","positive",NA,1,2,2,1,0,0,0,0.1,1
63,"low","positive",NA,1,2,2,2,1,0.1,1,0,0
63,"high","negative","partial",0,3,3,2,1,0,1,-1,0
63,"low","negative",NA,1,4,4,1,0,-0.1,0,0,1
63,"high","positive","partial",0,1,1,1,0,0,0,0,0
63,"high","negative","partial",0,3,3,1,0,0,1,0,1
63,"high","negative","partial",0,3,3,1,0,-1,0,0,1
63,"high","positive","partial",0,1,1,2,1,1,1,0,0
63,"low","negative",NA,1,4,4,2,1,0,1,0,1
63,"low","negative",NA,1,4,4,1,0,0,1,0,1
63,"low","positive",NA,1,2,2,1,0,0.1,1,0,0
63,"high","positive","partial",0,1,1,1,0,0,0,0,0
63,"high","negative","partial",0,3,3,1,0,0,1,0,1
63,"high","negative","partial",0,3,3,2,1,-1,0,-1,0
63,"low","positive",NA,1,2,2,2,1,0.1,1,0,0
63,"high","negative","partial",0,3,3,1,0,-1,0,0,1
63,"high","positive","partial",0,1,1,1,0,0,0,1,1
63,"low","positive",NA,1,2,2,2,1,0.1,1,0,0
63,"low","positive",NA,1,2,2,2,1,0.1,1,0,0
63,"high","positive","partial",0,1,1,2,1,1,1,1,1
63,"low","negative",NA,1,4,4,1,0,-0.1,0,0,1
63,"high","negative","partial",0,3,3,1,0,-1,0,0,1
63,"high","positive","partial",0,1,1,1,0,0,0,0,0
63,"low","negative",NA,1,4,4,2,1,-0.1,0,-0.1,0
63,"low","negative",NA,1,4,4,1,0,-0.1,0,0,1
63,"low","positive",NA,1,2,2,1,0,0,0,0.1,1
63,"low","positive",NA,1,2,2,2,1,0.1,1,0.1,1
63,"low","negative",NA,1,4,4,1,0,0,1,0,1
63,"high","positive","partial",0,1,1,1,0,0,0,1,1
63,"high","negative","partial",0,3,3,2,1,0,1,0,1
63,"high","negative","partial",0,3,3,2,1,0,1,-1,0
63,"high","negative","partial",0,3,3,2,1,-1,0,-1,0
63,"low","negative",NA,1,4,4,2,1,0,1,-0.1,0
63,"low","positive",NA,1,2,2,1,0,0,0,0.1,1
63,"high","positive","partial",0,1,1,1,0,1,1,0,0
63,"low","negative",NA,1,4,4,2,1,-0.1,0,-0.1,0
63,"low","positive",NA,1,2,2,1,0,0,0,0,0
63,"high","positive","partial",0,1,1,1,0,0,0,1,1
63,"high","positive","partial",0,1,1,2,1,1,1,0,0
63,"high","negative","partial",0,3,3,2,1,0,1,-1,0
63,"low","negative",NA,1,4,4,2,1,0,1,-0.1,0
63,"high","positive",NA,1,5,1,1,0,0,0,0,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"high","negative",NA,1,7,3,1,0,-1,0,0,1
63,"low","negative","partial",0,8,4,1,0,-0.1,0,0,1
63,"high","negative",NA,1,7,3,2,1,-1,0,0,1
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"high","negative",NA,1,7,3,2,1,0,1,-1,0
63,"low","positive","partial",0,6,2,2,1,0,0,0,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"low","negative","partial",0,8,4,2,1,-0.1,0,0,1
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0.1,1
63,"high","negative",NA,1,7,3,2,1,0,1,-1,0
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"high","positive",NA,1,5,1,2,1,1,1,1,1
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"low","negative","partial",0,8,4,2,1,-0.1,0,-0.1,0
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"low","positive","partial",0,6,2,2,1,0,0,0,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"high","negative",NA,1,7,3,2,1,0,1,-1,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0.1,1
63,"high","negative",NA,1,7,3,2,1,0,1,-1,0
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"high","negative",NA,1,7,3,2,1,-1,0,-1,0
63,"low","negative","partial",0,8,4,2,1,0,1,0,1
63,"high","positive",NA,1,5,1,2,1,0,0,0,0
63,"high","negative",NA,1,7,3,2,1,0,1,0,1
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"high","positive",NA,1,5,1,2,1,1,1,1,1
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"high","negative",NA,1,7,3,2,1,-1,0,-1,0
63,"high","positive",NA,1,5,1,2,1,1,1,1,1
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"high","negative",NA,1,7,3,1,0,-1,0,0,1
63,"low","negative","partial",0,8,4,2,1,0,1,0,1
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"low","negative","partial",0,8,4,2,1,-0.1,0,-0.1,0
63,"high","negative",NA,1,7,3,1,0,0,1,0,1
63,"high","negative",NA,1,7,3,2,1,0,1,-1,0
63,"high","positive",NA,1,5,1,2,1,0,0,0,0
63,"low","positive","partial",0,6,2,2,1,0,0,0.1,1
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"low","positive","partial",0,6,2,2,1,0,0,0,0
63,"high","positive",NA,1,5,1,2,1,1,1,1,1
63,"low","positive","partial",0,6,2,2,1,0.1,1,0.1,1
63,"high","negative",NA,1,7,3,1,0,0,1,0,1
63,"low","negative","partial",0,8,4,2,1,-0.1,0,-0.1,0
63,"high","negative",NA,1,7,3,2,1,0,1,-1,0
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"high","negative",NA,1,7,3,1,0,-1,0,-1,0
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"low","negative","partial",0,8,4,2,1,0,1,0,1
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"high","positive",NA,1,5,1,2,1,0,0,0,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"high","negative",NA,1,7,3,2,1,0,1,-1,0
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"low","negative","partial",0,8,4,2,1,-0.1,0,-0.1,0
63,"high","negative",NA,1,7,3,1,0,0,1,0,1
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"low","negative","partial",0,8,4,2,1,0,1,0,1
63,"low","positive","partial",0,6,2,2,1,0.1,1,0.1,1
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"low","positive","partial",0,6,2,2,1,0.1,1,0,0
63,"high","positive",NA,1,5,1,2,1,1,1,1,1
63,"high","positive",NA,1,5,1,2,1,0,0,0,0
63,"low","positive","partial",0,6,2,2,1,0,0,0,0
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"low","negative","partial",0,8,4,2,1,0,1,-0.1,0
63,"high","negative",NA,1,7,3,2,1,0,1,-1,0
63,"high","negative",NA,1,7,3,1,0,-1,0,0,1
63,"high","positive",NA,1,5,1,2,1,1,1,0,0
63,"high","negative",NA,1,7,3,2,1,-1,0,-1,0
64,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
64,"high","negative",NA,1,3,3,1,0,-1,0,-1,0
64,"high","positive",NA,1,1,1,1,0,1,1,1,1
64,"low","negative","partial",0,4,4,2,1,-0.1,0,0,1
64,"high","negative",NA,1,3,3,1,0,0,1,0,1
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"high","positive",NA,1,1,1,2,1,0,0,0,0
64,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
64,"high","negative",NA,1,3,3,2,1,0,1,-1,0
64,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
64,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
64,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
64,"high","positive",NA,1,1,1,2,1,1,1,0,0
64,"low","positive","partial",0,2,2,1,0,0.1,1,0,0
64,"high","negative",NA,1,3,3,2,1,0,1,-1,0
64,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
64,"low","positive","partial",0,2,2,1,0,0.1,1,0,0
64,"high","negative",NA,1,3,3,2,1,0,1,-1,0
64,"high","positive",NA,1,1,1,1,0,1,1,1,1
64,"high","positive",NA,1,1,1,1,0,0,0,0,0
64,"low","negative","partial",0,4,4,1,0,0,1,0,1
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"high","positive",NA,1,1,1,2,1,1,1,0,0
64,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
64,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
64,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
64,"high","negative",NA,1,3,3,1,0,0,1,0,1
64,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
64,"high","negative",NA,1,3,3,2,1,-1,0,-1,0
64,"low","negative","partial",0,4,4,1,0,-0.1,0,-0.1,0
64,"high","negative",NA,1,3,3,1,0,-1,0,0,1
64,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
64,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
64,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"high","positive",NA,1,1,1,1,0,1,1,1,1
64,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
64,"low","negative","partial",0,4,4,1,0,-0.1,0,-0.1,0
64,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
64,"high","negative",NA,1,3,3,2,1,0,1,-1,0
64,"low","positive","partial",0,2,2,2,1,0,0,0.1,1
64,"high","positive",NA,1,1,1,1,0,0,0,0,0
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"high","negative",NA,1,3,3,2,1,-1,0,-1,0
64,"high","negative",NA,1,3,3,2,1,0,1,-1,0
64,"low","negative","partial",0,4,4,1,0,0,1,0,1
64,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
64,"high","negative",NA,1,3,3,2,1,0,1,0,1
64,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
64,"high","negative",NA,1,3,3,1,0,-1,0,-1,0
64,"high","positive",NA,1,1,1,1,0,1,1,1,1
64,"high","negative",NA,1,3,3,1,0,-1,0,0,1
64,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
64,"low","positive","partial",0,2,2,2,1,0,0,0.1,1
64,"low","positive","partial",0,2,2,2,1,0.1,1,0,0
64,"low","negative","partial",0,4,4,2,1,0,1,-0.1,0
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
64,"high","negative",NA,1,3,3,2,1,0,1,-1,0
64,"low","negative","partial",0,4,4,1,0,0,1,0,1
64,"high","positive",NA,1,1,1,2,1,0,0,0,0
64,"low","negative","partial",0,4,4,1,0,-0.1,0,-0.1,0
64,"high","negative",NA,1,3,3,2,1,0,1,0,1
64,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"low","positive","partial",0,2,2,1,0,0,0,0,0
64,"low","negative","partial",0,4,4,1,0,0,1,0,1
64,"high","positive",NA,1,1,1,1,0,1,1,0,0
64,"high","negative",NA,1,3,3,2,1,0,1,-1,0
64,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
64,"low","positive","partial",0,2,2,2,1,0.1,1,0.1,1
64,"low","negative","partial",0,4,4,1,0,-0.1,0,0,1
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"low","negative","partial",0,4,4,1,0,-0.1,0,-0.1,0
64,"high","negative",NA,1,3,3,2,1,0,1,0,1
64,"high","positive",NA,1,1,1,1,0,0,0,1,1
64,"low","positive","partial",0,2,2,1,0,0,0,0.1,1
64,"high","negative",NA,1,3,3,1,0,-1,0,-1,0
64,"high","negative",NA,1,3,3,2,1,0,1,-1,0
64,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
64,"high","negative","partial",0,7,3,1,0,0,1,0,1
64,"low","positive",NA,1,6,2,1,0,0.1,1,0,0
64,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
64,"low","negative",NA,1,8,4,2,1,-0.1,0,0,1
64,"high","positive","partial",0,5,1,2,1,1,1,0,0
64,"high","positive","partial",0,5,1,2,1,1,1,0,0
64,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
64,"high","positive","partial",0,5,1,2,1,0,0,1,1
64,"high","negative","partial",0,7,3,1,0,-1,0,0,1
64,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
64,"high","positive","partial",0,5,1,2,1,1,1,0,0
64,"high","negative","partial",0,7,3,2,1,0,1,-1,0
64,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
64,"high","negative","partial",0,7,3,1,0,-1,0,-1,0
64,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
64,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
64,"high","positive","partial",0,5,1,2,1,1,1,0,0
64,"low","negative",NA,1,8,4,2,1,0,1,-0.1,0
64,"high","negative","partial",0,7,3,2,1,-1,0,-1,0
64,"low","positive",NA,1,6,2,1,0,0.1,1,0.1,1
64,"high","positive","partial",0,5,1,2,1,0,0,0,0
64,"low","negative",NA,1,8,4,2,1,0,1,0,1
64,"low","negative",NA,1,8,4,2,1,-0.1,0,-0.1,0
64,"low","negative",NA,1,8,4,1,0,-0.1,0,0,1
64,"low","positive",NA,1,6,2,2,1,0,0,0,0
64,"high","negative","partial",0,7,3,2,1,0,1,-1,0
64,"high","negative","partial",0,7,3,2,1,0,1,-1,0
64,"high","positive","partial",0,5,1,2,1,1,1,1,1
64,"high","positive","partial",0,5,1,2,1,1,1,0,0
64,"high","negative","partial",0,7,3,2,1,0,1,0,1
64,"low","positive",NA,1,6,2,1,0,0,0,0.1,1
